0.321366E+15    2.39688    
0.326588E+15    2.39030    
0.331894E+15    2.38384    
0.337287E+15    2.37752    
0.342768E+15    2.37131    
0.348337E+15    2.36523    
0.353997E+15    2.35928    
0.359749E+15    2.35344    
0.365595E+15    2.34773    
0.371535E+15    2.34213    
0.377572E+15    2.33666    
0.383707E+15    2.33130    
0.389942E+15    2.32606    
0.396278E+15    2.32093    
0.402717E+15    2.31592    
0.409261E+15    2.31101    
0.415911E+15    2.30622    
0.422669E+15    2.30154    
0.429536E+15    2.29696    
0.436516E+15    2.29249    
0.443609E+15    2.28812    
0.450817E+15    2.28386    
0.458142E+15    2.27970    
0.465586E+15    2.27563    
0.473151E+15    2.27167    
0.480839E+15    2.26780    
0.488652E+15    2.26403    
0.496592E+15    2.26034    
0.504661E+15    2.25675    
0.512861E+15    2.25325    
0.521195E+15    2.24984    
0.529663E+15    2.24651    
0.538270E+15    2.24326    
0.547016E+15    2.24010    
0.555904E+15    2.23702    
0.564937E+15    2.23402    
0.574116E+15    2.23110    
0.583445E+15    2.22825    
0.592925E+15    2.22548    
0.602560E+15    2.22277    
0.612350E+15    2.22014    
0.622300E+15    2.21758    
0.632412E+15    2.21509    
0.642688E+15    2.21266    
0.653131E+15    2.21030    
0.663743E+15    2.20800    
0.674528E+15    2.20576    
0.685488E+15    2.20358    
0.696627E+15    2.20146    
0.707946E+15    2.19940    
0.719449E+15    2.19739    
0.731139E+15    2.19544    
0.743019E+15    2.19354    
0.755092E+15    2.19169    
0.767361E+15    2.18989    
0.779830E+15    2.18814    
0.792501E+15    2.18644    
0.805378E+15    2.18478    
0.818465E+15    2.18317    
0.831764E+15    2.18160    
0.845279E+15    2.18007    
0.859014E+15    2.17858    
0.872971E+15    2.17714    
0.887156E+15    2.17573    
0.901571E+15    2.17436    
0.916220E+15    2.17302    
0.931108E+15    2.17172    
0.946237E+15    2.17046    
0.961612E+15    2.16923    
0.977237E+15    2.16802    
0.993116E+15    2.16686    
0.100925E+16    2.16572    
0.102565E+16    2.16461    
0.104232E+16    2.16352    
0.105925E+16    2.16247    
0.107647E+16    2.16144    
